priority,complexity,task_type,assignee_load,project_velocity,team_size,days_in_backlog,inventory_blocked,inventory_delay_days,num_dependencies,dependency_delay,day_of_week,sprint_day,team_type,actual_days_to_complete
2,5.0,1,7.0,3.18,3,8,1,29.0,5,6.52,0,4,structured,41.9
3,5.0,0,3.0,9.12,9,12,0,0.0,1,0.98,4,3,structured,7.8
3,3.0,3,8.0,23.31,12,20,0,0.0,1,1.05,4,3,structured,16.064127021960232
3,5.0,0,0.0,6.6,12,3,0,0.0,2,1.7,4,8,structured,4.4
1,2.0,2,1.0,20.62,7,4,0,0.0,5,11.96,2,9,structured,17.2
1,2.0,0,5.0,7.68,7,15,0,0.0,5,9.08,1,7,structured,27.5
2,5.0,2,8.0,19.61,5,19,0,0.0,3,3.61,0,0,chaotic,9.3
3,1.0,2,0.0,23.22,14,9,0,0.0,1,1.79,3,5,chaotic,2.7
2,8.0,3,2.0,17.88,13,4,0,0.0,3,5.43,3,4,structured,13.7
1,13.0,2,7.0,7.55,7,4,0,0.0,0,0.0,4,3,structured,16.2
2,8.0,2,0.0,5.61,4,11,0,0.0,1,1.74,2,6,structured,5.5
2,1.0,0,8.0,17.49,8,11,0,0.0,2,2.98,3,4,structured,5.2
3,8.0,1,5.0,11.23,12,23,0,0.0,5,9.15,1,9,structured,15.5
2,5.0,1,10.0,15.95,5,0,1,26.0,0,0.0,4,5,chaotic,180.0
1,1.0,2,0.0,16.71,6,4,0,0.0,4,11.54,0,3,structured,10.0
1,8.0,2,2.0,15.19,4,7,0,0.0,1,1.58,2,9,structured,8.1
1,5.0,1,2.0,5.75,11,4,0,0.0,4,11.35,3,6,structured,21.4
1,1.0,1,11.0,1.42,14,10,0,0.0,2,4.9,0,7,structured,6.8
3,13.0,1,11.0,16.63,12,27,0,0.0,5,14.23,3,2,structured,30.9
2,2.0,1,1.0,22.27,13,10,1,16.0,0,0.0,4,2,structured,16.3
1,2.0,1,6.0,4.68,4,7,0,0.0,0,0.0,4,6,structured,8.4
1,3.0,1,8.0,6.11,14,10,1,6.0,3,4.48,0,2,structured,19.7
2,3.0,2,0.0,3.23,13,7,1,30.0,0,0.0,0,0,structured,39.9
2,13.0,0,1.0,5.98,6,0,1,14.0,5,9.74,2,4,structured,30.8
1,3.0,2,10.0,16.63,10,5,0,0.0,0,0.0,4,2,structured,6.0
3,3.0,1,9.0,16.32,3,6,1,11.0,1,1.69,2,9,structured,15.5
1,5.0,0,11.0,18.75,14,10,0,0.0,5,13.91,2,4,structured,22.4
1,5.0,1,7.0,22.21,2,59,0,0.0,2,2.05,3,3,structured,11.4
1,8.0,0,14.0,5.77,2,0,0,0.0,5,11.46,0,0,structured,50.5
2,13.0,1,2.0,14.99,10,4,1,17.0,4,11.86,4,6,structured,32.9
2,13.0,2,2.0,17.98,12,17,0,0.0,2,4.53,3,1,structured,13.3
3,5.0,0,8.0,15.53,13,7,0,0.0,5,4.48,4,7,chaotic,11.5
0,2.0,0,13.0,5.43,15,1,0,0.0,3,7.4,2,1,structured,9.9
3,13.0,1,0.0,5.94,2,10,0,0.0,3,7.57,3,7,structured,23.0
2,2.0,0,11.0,20.12,11,12,0,0.0,5,7.35,0,9,structured,11.9
1,1.0,0,15.0,25.24,6,8,1,26.0,0,0.0,1,9,structured,125.3
1,3.0,1,9.0,11.81,14,0,0,0.0,2,2.81,0,5,chaotic,11.8
1,2.0,1,13.0,9.93,6,8,0,0.0,2,4.0,3,3,structured,9.6
3,5.0,2,4.0,6.23,7,6,0,0.0,1,0.56,4,5,structured,8.4
1,8.0,1,12.0,2.13,6,29,0,0.0,1,0.74,3,7,chaotic,18.1
1,2.0,1,7.0,3.37,11,6,0,0.0,5,9.04,3,8,structured,8.7
2,3.0,1,4.0,6.36,14,1,0,0.0,0,0.0,3,0,structured,6.6
3,5.0,0,3.0,18.72,9,6,0,0.0,1,1.38,4,3,chaotic,16.99071490156222
2,8.0,1,13.0,4.03,6,1,0,0.0,3,3.71,3,5,structured,22.5
2,2.0,2,11.0,1.58,6,8,1,24.0,3,3.86,3,1,structured,101.7
1,1.0,3,12.0,23.28,11,9,0,0.0,5,12.19,1,5,structured,12.1
3,5.0,0,11.0,27.93,10,2,0,0.0,3,5.22,3,1,chaotic,11.0
1,3.0,1,4.0,5.96,5,1,0,0.0,5,6.69,3,1,structured,58.8
1,3.0,1,3.0,3.97,7,5,0,0.0,2,2.01,0,6,structured,6.4
3,3.0,0,10.0,11.05,15,8,0,0.0,5,8.07,3,6,structured,11.8
1,1.0,2,4.0,13.17,15,5,0,0.0,2,2.4,2,9,structured,5.8
1,3.0,0,10.0,19.96,7,9,1,28.0,0,0.0,4,9,structured,30.9
2,5.0,2,14.0,5.22,13,4,0,0.0,4,9.83,1,4,structured,21.5
1,2.0,1,11.0,14.1,3,18,0,0.0,1,0.9,2,6,chaotic,6.2
1,5.0,0,7.0,23.27,14,0,0,0.0,4,11.66,0,3,structured,12.8
2,8.0,2,8.0,19.12,6,72,0,0.0,5,15.19,0,5,structured,35.0
2,3.0,0,8.0,21.84,10,5,0,0.0,4,10.82,2,8,structured,12.7
2,8.0,2,7.0,11.53,10,15,0,0.0,1,1.6,4,2,chaotic,11.2
1,1.0,2,15.0,4.43,13,0,0,0.0,1,1.65,1,3,chaotic,13.0
2,3.0,1,8.0,27.43,15,1,0,0.0,0,0.0,4,1,structured,5.7
2,8.0,0,3.0,14.69,7,28,0,0.0,1,0.94,4,1,structured,9.4
1,1.0,1,2.0,4.37,9,1,1,13.0,3,5.36,4,7,structured,23.7
1,2.0,1,10.0,6.84,11,2,0,0.0,1,1.64,0,2,structured,7.0
0,5.0,1,8.0,6.95,10,7,0,0.0,5,8.68,3,5,structured,22.5
2,8.0,1,12.0,21.59,6,10,0,0.0,3,4.14,0,7,structured,16.3
1,8.0,1,2.0,9.02,7,8,0,0.0,3,3.02,1,3,structured,15.3
2,8.0,2,5.0,5.87,10,6,1,30.0,0,0.0,3,8,structured,83.3
3,3.0,2,1.0,19.57,15,16,0,0.0,5,12.12,4,8,structured,60.7
1,3.0,1,4.0,13.1,3,23,0,0.0,5,10.66,0,7,structured,13.2
2,5.0,0,15.0,15.17,5,19,0,0.0,3,4.01,4,5,structured,13.5
1,3.0,1,14.0,2.24,13,9,0,0.0,4,8.07,2,9,chaotic,16.7
0,2.0,1,7.0,9.73,10,33,0,0.0,3,2.42,3,7,chaotic,8.4
2,1.0,2,1.0,11.86,7,14,0,0.0,5,5.9,4,1,chaotic,12.6
1,1.0,2,15.0,20.6,6,3,0,0.0,2,2.32,2,6,chaotic,5.3
3,8.0,2,2.0,16.5,15,3,0,0.0,1,0.65,0,4,structured,4.8
2,2.0,0,1.0,20.09,14,1,0,0.0,3,2.27,3,1,structured,5.0
1,3.0,2,6.0,17.9,14,9,0,0.0,3,3.5,0,6,structured,6.7
1,5.0,2,15.0,5.18,6,2,0,0.0,4,11.05,0,9,structured,107.0
1,3.0,0,12.0,4.08,10,20,0,0.0,5,4.13,4,9,structured,14.4
3,3.0,0,5.0,5.94,15,11,0,0.0,0,0.0,4,6,chaotic,9.0
2,3.0,0,7.0,18.93,5,14,0,0.0,2,3.34,4,9,chaotic,8.0
1,8.0,1,0.0,19.98,4,2,0,0.0,3,2.39,4,4,structured,12.8
2,5.0,1,4.0,4.76,10,12,1,7.0,2,2.78,1,3,structured,21.8
2,5.0,0,10.0,17.42,4,1,0,0.0,0,0.0,4,6,structured,5.5
2,13.0,1,6.0,13.13,12,5,0,0.0,0,0.0,2,8,structured,15.4
0,2.0,2,15.0,2.51,14,0,0,0.0,4,4.01,0,1,structured,13.8
0,3.0,2,7.0,11.57,8,11,0,0.0,5,5.36,0,5,structured,13.4
1,1.0,2,13.0,3.57,15,0,0,0.0,3,6.81,3,8,chaotic,30.9
1,1.0,2,11.0,11.51,10,5,0,0.0,4,3.82,4,0,chaotic,18.7
1,2.0,1,8.0,19.17,7,4,0,0.0,3,6.0,1,1,structured,10.1
1,3.0,2,13.0,7.04,14,25,0,0.0,5,7.7,0,0,structured,15.4
1,2.0,1,13.0,7.62,10,5,0,0.0,2,3.44,1,7,chaotic,9.9
1,3.0,2,5.0,21.27,3,18,0,0.0,1,0.54,4,9,structured,5.9
1,5.0,2,4.0,5.68,14,24,1,16.0,4,7.81,4,5,structured,36.2
3,8.0,1,11.0,18.64,8,4,0,0.0,4,10.5,1,9,structured,25.5
2,1.0,1,0.0,14.63,6,1,0,0.0,5,13.52,0,9,structured,10.7
1,5.0,0,11.0,17.81,14,2,0,0.0,1,1.3,0,6,structured,7.9
2,2.0,1,6.0,4.12,12,6,0,0.0,0,0.0,2,8,structured,3.3
1,3.0,0,12.0,27.82,7,1,0,0.0,0,0.0,1,6,chaotic,4.4
3,5.0,0,2.0,5.13,15,5,0,0.0,5,10.65,2,3,structured,16.0
2,8.0,1,9.0,8.44,14,6,0,0.0,5,7.57,2,5,structured,19.0
1,2.0,0,8.0,28.78,4,8,1,9.0,3,7.89,0,0,chaotic,19.3
3,5.0,2,0.0,24.72,9,5,0,0.0,0,0.0,4,7,structured,3.1
2,2.0,1,8.0,4.71,10,11,0,0.0,4,11.25,3,0,structured,19.9
2,3.0,2,10.0,18.13,7,9,0,0.0,4,6.95,0,2,structured,12.8
1,3.0,1,6.0,29.8,9,7,0,0.0,4,7.16,2,1,structured,69.88629256412894
1,2.0,0,9.0,14.3,15,29,0,0.0,2,2.55,0,2,structured,5.5
2,8.0,0,5.0,17.14,9,6,0,0.0,0,0.0,4,0,structured,7.1
1,3.0,2,9.0,12.94,4,16,0,0.0,5,8.2,2,5,chaotic,46.4
2,5.0,0,3.0,8.91,13,14,0,0.0,2,4.03,0,1,structured,9.6
2,8.0,1,4.0,2.97,6,16,0,0.0,3,3.84,0,2,chaotic,25.7
1,3.0,0,1.0,6.1,4,0,0,0.0,5,6.76,1,4,structured,11.9
1,8.0,1,1.0,14.87,5,0,0,0.0,3,7.57,1,5,structured,17.5
1,1.0,0,8.0,3.75,13,22,1,16.0,1,1.97,1,8,structured,21.5
1,3.0,1,3.0,3.17,15,9,1,12.0,4,7.72,1,9,structured,25.1
2,8.0,0,11.0,5.87,4,5,0,0.0,3,3.1,0,6,structured,7.4
2,3.0,2,3.0,6.43,4,3,0,0.0,2,1.6,2,3,chaotic,4.2
1,2.0,0,5.0,18.9,15,0,0,0.0,2,3.5,1,0,structured,5.8
2,3.0,0,2.0,6.18,3,23,1,15.0,5,13.54,3,6,chaotic,26.9
2,5.0,0,6.0,5.03,9,27,0,0.0,5,12.74,3,7,structured,23.4
2,5.0,3,3.0,15.88,5,1,0,0.0,0,0.0,1,8,structured,11.2
1,3.0,1,5.0,22.58,4,0,0,0.0,0,0.0,0,4,structured,6.2
2,5.0,1,1.0,12.09,10,32,0,0.0,0,0.0,1,5,structured,5.4
2,8.0,1,8.0,16.78,4,26,0,0.0,1,1.52,0,7,chaotic,14.5
1,2.0,2,8.0,28.04,5,15,0,0.0,4,9.83,2,1,structured,17.3
2,8.0,0,10.0,21.43,11,2,0,0.0,4,8.82,4,4,structured,12.7
3,8.0,2,15.0,2.54,6,4,0,0.0,2,1.53,1,6,structured,7.6
1,1.0,2,7.0,4.5,15,9,0,0.0,4,11.0,4,6,structured,15.5
2,3.0,0,8.0,26.01,9,7,0,0.0,2,2.21,3,6,chaotic,7.5
3,3.0,0,13.0,18.44,3,20,0,0.0,1,0.65,4,3,structured,3.7
3,13.0,1,8.0,16.62,10,7,0,0.0,4,11.28,0,3,structured,25.0
1,2.0,0,2.0,14.1,10,12,0,0.0,3,3.81,3,9,chaotic,5.2
2,1.0,0,8.0,4.15,10,1,0,0.0,4,12.02,0,6,structured,22.4
3,2.0,1,10.0,5.09,15,12,0,0.0,2,4.4,3,0,structured,19.083621362324617
2,1.0,0,7.0,14.5,10,21,1,17.0,5,12.1,0,7,chaotic,29.3
1,3.0,2,6.0,1.0,12,1,0,0.0,4,11.12,4,5,structured,39.2
0,5.0,1,0.0,21.0,11,7,0,0.0,1,1.72,2,8,structured,6.6
2,5.0,1,8.0,12.8,5,10,0,0.0,4,9.0,2,2,structured,18.7
1,5.0,1,8.0,13.33,14,4,0,0.0,4,8.35,0,7,structured,14.6
1,1.0,1,8.0,18.03,11,22,0,0.0,5,13.03,1,2,structured,19.1
1,2.0,1,4.0,3.23,11,22,0,0.0,4,4.75,0,5,structured,10.5
2,3.0,2,2.0,13.95,3,15,1,19.0,1,1.49,4,8,structured,29.1
1,3.0,1,9.0,20.37,12,3,0,0.0,5,4.76,3,7,structured,6.8
3,8.0,1,9.0,19.09,3,7,0,0.0,3,7.55,3,7,chaotic,19.6
2,3.0,2,2.0,8.13,7,16,1,24.0,3,6.49,4,0,chaotic,44.3
3,5.0,1,1.0,6.35,9,24,0,0.0,5,5.56,4,3,structured,13.9
3,8.0,0,7.0,6.06,15,9,0,0.0,5,15.76,0,7,structured,18.1
1,1.0,0,0.0,22.03,4,2,0,0.0,0,0.0,4,8,structured,2.4
2,8.0,1,3.0,28.4,13,24,0,0.0,4,8.18,0,2,structured,16.1
0,2.0,2,10.0,17.66,9,0,0,0.0,4,3.09,0,9,structured,6.4
3,2.0,2,4.0,1.79,10,20,0,0.0,5,14.58,2,0,chaotic,22.9
1,5.0,1,7.0,5.57,14,18,0,0.0,4,11.22,3,4,chaotic,22.5
2,8.0,0,10.0,13.8,8,5,0,0.0,3,2.95,4,4,structured,10.5
2,8.0,2,2.0,27.46,3,16,1,20.0,1,1.22,2,1,chaotic,28.4
1,5.0,1,3.0,3.13,2,21,0,0.0,2,4.67,2,1,structured,15.4
2,3.0,3,4.0,14.87,6,15,0,0.0,1,1.77,0,4,chaotic,13.5
0,3.0,2,6.0,29.83,15,4,0,0.0,2,4.76,1,9,chaotic,6.6
1,13.0,1,8.0,3.77,5,30,0,0.0,3,6.54,1,6,structured,23.5
1,2.0,1,1.0,3.55,3,18,0,0.0,2,2.17,4,1,structured,7.9
1,2.0,1,8.0,6.75,2,3,1,13.0,0,0.0,1,6,structured,11.2
2,3.0,1,10.0,3.55,9,2,1,25.0,4,6.96,3,9,chaotic,47.8
3,2.0,1,13.0,5.0,7,0,0,0.0,2,3.84,0,3,structured,7.9
1,8.0,0,8.0,23.06,6,4,1,27.0,2,2.98,4,8,structured,50.3
2,5.0,0,10.0,2.23,10,13,0,0.0,2,4.38,3,5,chaotic,10.5
3,8.0,2,13.0,5.05,6,0,0,0.0,0,0.0,1,8,chaotic,7.1
2,5.0,1,11.0,20.96,2,1,1,6.0,4,6.48,3,4,structured,31.2
0,3.0,2,8.0,18.19,7,6,0,0.0,0,0.0,3,4,structured,12.3
3,8.0,1,9.0,13.28,12,0,0,0.0,4,9.63,3,0,structured,25.746572917037486
0,1.0,2,15.0,19.81,10,14,0,0.0,4,11.01,0,2,chaotic,19.9
2,5.0,2,12.0,7.26,15,4,0,0.0,1,1.91,2,1,chaotic,6.9
2,13.0,2,3.0,7.17,2,14,0,0.0,5,15.0,2,4,structured,23.6
2,13.0,1,7.0,16.6,2,8,0,0.0,3,2.25,1,5,structured,17.3
1,8.0,3,11.0,15.66,4,5,1,29.0,0,0.0,4,9,structured,59.7
1,3.0,1,8.0,6.11,2,2,0,0.0,1,1.58,3,2,structured,8.3
2,5.0,2,6.0,13.58,10,5,1,28.0,1,0.83,3,3,structured,51.6
1,3.0,1,9.0,15.39,10,20,0,0.0,0,0.0,4,4,structured,6.7
1,3.0,0,6.0,3.22,12,10,1,25.0,3,6.61,2,1,chaotic,42.0
2,5.0,1,8.0,14.25,4,3,0,0.0,1,1.9,1,4,structured,7.7
2,1.0,1,11.0,12.12,11,12,0,0.0,4,4.81,3,7,structured,10.4
1,1.0,0,14.0,21.95,4,13,1,11.0,3,6.75,2,3,chaotic,23.2
1,3.0,1,15.0,7.07,15,60,0,0.0,4,6.9,0,4,chaotic,22.6
3,3.0,0,11.0,5.91,5,47,0,0.0,1,0.97,1,9,structured,6.7
1,2.0,3,12.0,16.9,2,14,0,0.0,5,7.63,4,2,structured,24.1
0,1.0,1,12.0,4.73,4,4,0,0.0,4,10.52,2,9,structured,36.4
1,5.0,0,5.0,9.28,9,11,0,0.0,3,2.45,3,0,chaotic,11.4
1,3.0,2,14.0,12.35,11,4,0,0.0,5,13.15,4,6,chaotic,30.3
3,5.0,1,8.0,13.64,7,16,0,0.0,2,2.19,3,8,chaotic,10.9
1,8.0,2,13.0,19.4,6,40,0,0.0,2,2.4,1,1,structured,8.5
0,5.0,1,3.0,17.46,4,1,0,0.0,5,12.71,0,2,chaotic,23.0
2,3.0,0,4.0,12.87,3,11,0,0.0,5,10.01,1,5,structured,13.5
0,1.0,0,9.0,5.0,14,5,1,19.0,1,0.59,1,0,structured,24.0
1,2.0,2,9.0,20.31,12,6,0,0.0,4,10.23,2,4,structured,15.4
3,2.0,2,6.0,4.42,4,0,0,0.0,1,1.18,1,9,structured,2.9
2,5.0,2,3.0,6.32,4,11,0,0.0,0,0.0,3,4,structured,5.2
0,2.0,0,3.0,13.18,9,2,0,0.0,1,1.33,3,8,structured,5.4
1,8.0,2,11.0,23.13,6,5,0,0.0,0,0.0,0,0,structured,8.2
1,3.0,1,0.0,4.28,4,1,1,6.0,1,1.92,1,6,chaotic,16.8
1,3.0,1,1.0,20.81,8,18,0,0.0,1,0.6,0,9,structured,4.5
2,13.0,0,14.0,14.95,8,2,0,0.0,2,3.72,0,5,structured,8.9
2,13.0,2,8.0,17.34,10,2,0,0.0,5,5.93,3,3,structured,18.3
2,8.0,3,1.0,3.99,13,23,0,0.0,1,0.51,2,2,structured,25.8
3,3.0,0,2.0,6.9,5,2,0,0.0,2,4.29,1,1,structured,10.4
1,3.0,2,5.0,17.76,11,11,0,0.0,5,15.64,1,4,chaotic,27.8
3,5.0,1,9.0,18.96,12,11,0,0.0,2,2.36,4,6,chaotic,11.6
2,8.0,0,3.0,2.01,11,8,0,0.0,5,9.65,2,6,structured,16.6
1,1.0,0,15.0,24.02,15,15,0,0.0,4,8.38,4,9,chaotic,20.7
2,5.0,2,7.0,21.73,5,0,0,0.0,5,11.39,3,3,structured,16.3
0,3.0,0,8.0,19.73,12,31,1,7.0,4,10.61,1,5,chaotic,19.3
2,1.0,0,3.0,14.99,2,9,0,0.0,4,6.16,1,6,chaotic,9.1
2,3.0,2,4.0,18.33,6,18,0,0.0,4,8.57,4,6,chaotic,14.0
1,1.0,1,11.0,25.33,12,8,0,0.0,4,3.83,4,6,structured,14.0
3,3.0,2,10.0,19.81,15,0,0,0.0,5,14.05,0,6,chaotic,21.4
1,1.0,1,3.0,31.16,3,7,0,0.0,0,0.0,3,9,structured,2.2
2,5.0,1,7.0,22.06,12,43,0,0.0,0,0.0,0,3,structured,25.3
0,5.0,2,2.0,5.99,7,11,0,0.0,2,1.44,4,0,structured,8.7
1,3.0,0,6.0,15.95,9,12,0,0.0,2,1.42,0,9,structured,4.0
1,3.0,1,3.0,4.71,13,4,1,25.0,3,2.61,2,0,structured,31.5
3,1.0,1,15.0,22.29,13,2,0,0.0,1,0.85,1,9,structured,3.5
1,5.0,3,4.0,5.52,7,18,0,0.0,5,9.25,2,0,structured,26.4
3,2.0,1,7.0,6.97,14,6,0,0.0,1,1.16,3,7,chaotic,5.5
1,3.0,3,10.0,16.34,8,2,0,0.0,0,0.0,3,9,chaotic,2.6
1,3.0,2,0.0,20.34,5,2,0,0.0,4,7.07,1,3,structured,8.5
1,8.0,1,8.0,24.4,15,0,0,0.0,3,5.31,0,6,chaotic,12.0
1,13.0,1,15.0,25.75,7,12,0,0.0,5,5.27,4,9,structured,37.8
3,8.0,0,11.0,2.65,14,24,0,0.0,2,1.69,1,7,structured,10.1
1,3.0,1,3.0,4.9,14,1,0,0.0,5,13.09,4,7,structured,21.5
2,5.0,0,6.0,12.03,3,3,0,0.0,0,0.0,0,6,structured,21.360322431584276
2,8.0,1,8.0,14.99,11,0,0,0.0,2,1.92,3,3,structured,12.3
2,2.0,0,3.0,11.47,14,10,0,0.0,5,9.69,4,2,structured,14.8
2,3.0,3,4.0,4.95,4,27,0,0.0,0,0.0,0,0,structured,15.9
3,13.0,1,3.0,4.17,8,6,0,0.0,5,4.77,4,6,structured,17.3
2,13.0,1,10.0,12.09,15,4,0,0.0,5,6.24,0,2,structured,24.9
2,3.0,1,8.0,4.06,13,2,0,0.0,0,0.0,4,6,structured,5.9
2,3.0,0,8.0,9.32,6,10,0,0.0,3,5.52,1,7,chaotic,10.7
2,3.0,1,6.0,18.17,6,0,0,0.0,1,1.29,4,9,structured,5.9
1,2.0,2,5.0,9.78,3,5,0,0.0,1,1.18,1,8,structured,3.7
2,3.0,1,8.0,31.71,15,0,0,0.0,3,4.33,1,3,structured,10.2
1,3.0,1,12.0,1.62,14,3,0,0.0,2,2.65,2,0,structured,10.3
2,2.0,2,13.0,7.93,13,9,0,0.0,1,0.5,2,6,structured,4.5
3,2.0,0,12.0,6.25,7,12,0,0.0,5,6.77,4,7,chaotic,15.3
3,3.0,2,0.0,17.98,8,0,0,0.0,4,4.62,1,3,structured,15.416830652673482
2,8.0,0,7.0,7.11,7,36,0,0.0,1,1.37,1,6,structured,9.1
2,3.0,2,6.0,19.95,7,0,0,0.0,4,7.1,1,1,chaotic,8.3
2,5.0,3,14.0,6.76,2,3,0,0.0,5,6.71,2,1,structured,26.6
1,3.0,2,6.0,16.52,4,0,0,0.0,2,1.72,0,7,chaotic,6.0
1,5.0,0,3.0,6.64,10,2,0,0.0,3,6.31,2,1,chaotic,8.4
1,2.0,1,4.0,18.62,5,20,0,0.0,5,14.99,2,4,chaotic,19.3
0,3.0,2,3.0,21.07,4,25,0,0.0,2,2.17,1,2,chaotic,42.225505153345864
3,3.0,1,7.0,3.32,8,2,0,0.0,0,0.0,4,4,structured,6.2
3,3.0,1,4.0,18.77,13,32,0,0.0,0,0.0,0,0,chaotic,10.1
2,5.0,1,9.0,4.5,6,4,0,0.0,1,0.86,1,4,structured,9.8
1,8.0,0,3.0,13.92,12,27,0,0.0,0,0.0,1,9,chaotic,7.7
2,13.0,1,9.0,15.94,11,0,0,0.0,4,7.96,4,9,chaotic,22.5
1,5.0,0,9.0,14.53,6,3,0,0.0,5,4.57,3,4,structured,9.1
2,13.0,1,10.0,23.19,10,15,0,0.0,3,5.0,2,6,structured,16.4
3,2.0,1,14.0,5.98,9,1,0,0.0,5,15.0,1,0,structured,217.64416387929288
1,3.0,0,1.0,6.54,4,0,1,3.0,3,2.96,3,2,structured,9.9
1,1.0,0,0.0,26.62,7,22,0,0.0,5,11.23,3,5,structured,11.7
1,2.0,3,7.0,5.15,5,1,1,10.0,3,2.35,0,4,structured,40.7
0,3.0,1,8.0,5.18,9,10,0,0.0,2,3.26,4,3,structured,19.2
1,3.0,1,12.0,5.37,2,13,0,0.0,5,13.69,3,1,chaotic,29.5
0,3.0,2,3.0,2.74,3,15,0,0.0,4,4.8,2,3,chaotic,7.4
1,5.0,1,7.0,11.38,7,13,0,0.0,2,2.65,1,3,structured,11.7
1,3.0,1,9.0,5.16,9,3,0,0.0,2,2.77,3,1,structured,7.7
1,8.0,1,10.0,6.19,8,42,0,0.0,0,0.0,4,3,chaotic,14.1
2,8.0,0,8.0,7.43,3,8,0,0.0,2,1.39,4,4,structured,14.1
1,5.0,1,9.0,1.16,3,1,0,0.0,4,5.91,0,1,structured,13.0
3,3.0,0,2.0,11.08,3,3,0,0.0,1,0.65,3,0,structured,9.38371480478886
1,3.0,3,7.0,4.67,3,12,1,3.0,3,6.21,0,8,structured,12.9
1,3.0,1,8.0,7.04,13,2,0,0.0,4,7.7,1,5,structured,11.2
0,13.0,0,1.0,3.4,5,13,0,0.0,3,5.42,4,6,structured,21.6
2,1.0,1,15.0,14.93,13,7,0,0.0,1,0.76,0,2,structured,3.7
1,2.0,0,10.0,19.44,8,9,0,0.0,1,1.06,2,0,structured,3.9
2,3.0,1,11.0,26.92,15,2,0,0.0,3,7.56,0,8,chaotic,11.8
1,2.0,2,8.0,5.57,15,0,0,0.0,4,8.65,1,1,chaotic,11.8
3,8.0,2,14.0,4.69,10,15,0,0.0,5,14.52,2,8,structured,25.4
1,1.0,2,0.0,22.04,14,0,1,6.0,0,0.0,0,9,structured,6.6
1,2.0,1,8.0,4.26,7,0,0,0.0,1,1.36,4,0,chaotic,6.6
3,8.0,1,3.0,18.83,7,0,0,0.0,1,1.85,1,0,structured,6.6
1,2.0,0,14.0,7.98,3,10,0,0.0,3,5.22,0,0,chaotic,9.7
1,1.0,1,0.0,8.91,9,13,0,0.0,0,0.0,3,6,structured,6.0
2,5.0,1,5.0,9.84,11,17,0,0.0,1,0.68,0,2,structured,7.6
1,3.0,0,9.0,22.53,9,11,0,0.0,4,4.71,2,7,chaotic,11.9
0,13.0,0,10.0,5.9,5,60,0,0.0,4,7.17,1,5,structured,33.5
1,3.0,0,0.0,12.53,6,0,0,0.0,4,6.15,0,8,chaotic,5.8
0,13.0,0,5.0,15.42,5,5,0,0.0,0,0.0,1,9,structured,12.4
3,3.0,0,13.0,19.42,13,2,1,3.0,3,4.15,1,8,structured,5.3
2,8.0,1,2.0,15.5,3,49,0,0.0,4,9.25,1,3,chaotic,23.2
2,3.0,1,8.0,14.38,6,0,0,0.0,1,1.46,1,6,structured,11.0
1,3.0,1,11.0,5.77,6,4,1,8.0,4,4.09,0,3,chaotic,38.0
2,5.0,0,8.0,3.5,7,24,0,0.0,0,0.0,0,6,structured,5.7
2,3.0,1,8.0,14.01,6,3,1,4.0,5,12.55,4,8,structured,242.1444168929907
0,1.0,2,3.0,4.87,14,7,0,0.0,1,0.84,1,4,structured,2.9
3,8.0,0,8.0,18.29,9,6,0,0.0,5,5.11,4,7,structured,19.2
2,8.0,1,7.0,18.14,6,3,0,0.0,2,4.51,0,0,structured,12.3
2,3.0,1,4.0,6.35,6,1,0,0.0,4,6.33,3,7,structured,12.1
1,3.0,0,14.0,17.31,9,7,0,0.0,2,2.08,3,6,structured,6.5
1,3.0,1,7.0,5.98,7,12,0,0.0,1,0.92,2,7,chaotic,5.8
2,5.0,1,10.0,5.24,14,15,1,16.0,4,5.47,1,3,structured,27.7
2,3.0,1,9.0,24.21,3,23,0,0.0,4,10.09,1,8,structured,17.3
1,5.0,2,4.0,13.43,6,5,0,0.0,5,11.89,1,4,structured,21.5
0,3.0,2,15.0,9.82,8,3,0,0.0,1,1.02,3,3,structured,5.9
2,8.0,1,13.0,14.06,15,8,1,12.0,4,6.04,0,6,structured,41.9
1,3.0,1,8.0,6.71,6,5,0,0.0,2,4.77,0,2,structured,10.3
1,3.0,3,9.0,14.33,4,1,0,0.0,2,3.61,3,6,structured,25.3
2,2.0,1,1.0,13.17,7,26,0,0.0,1,1.59,0,6,chaotic,5.1
0,8.0,3,11.0,23.05,11,3,0,0.0,0,0.0,4,7,chaotic,20.7
0,2.0,2,14.0,13.65,15,12,1,13.0,3,8.28,3,1,chaotic,20.4
0,5.0,0,15.0,4.91,2,9,0,0.0,5,13.12,0,6,chaotic,31.6
3,8.0,0,8.0,16.25,11,3,0,0.0,3,3.59,0,2,structured,9.9
1,3.0,0,15.0,1.0,9,5,0,0.0,4,11.42,2,8,structured,43.1
2,5.0,2,12.0,12.68,6,7,0,0.0,4,6.57,2,3,structured,15.0
3,2.0,1,8.0,2.98,4,27,1,21.0,1,0.6,4,9,structured,17.1
2,5.0,1,8.0,1.0,11,4,0,0.0,5,8.61,1,1,structured,35.2
2,5.0,1,2.0,4.01,10,2,1,22.0,5,13.9,4,3,structured,43.8
2,2.0,2,10.0,16.2,3,9,0,0.0,4,6.97,2,6,chaotic,14.2
1,1.0,2,9.0,4.23,10,3,1,27.0,0,0.0,0,5,structured,24.8
2,13.0,0,7.0,19.82,9,3,0,0.0,0,0.0,2,1,structured,13.8
